fdc_id,name,food_category_id,allergens,diets,min_age_months,max_age_months
171810,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw",13,,High-Protein,24,
171811,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,,High-Protein,24,
171812,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,,High-Protein,24,
171813,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,,High-Protein,24,
171814,"Beef, short loin, top loin steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,,High-Protein,24,
171815,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,,High-Protein,24,
171816,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,,High-Protein,24,
171817,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",13,,High-Protein,24,
171818,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",13,,High-Protein,24,
171819,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,,High-Protein,24,
171820,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",13,,High-Protein,24,
171821,"Soup, wonton, Chinese restaurant",6,"Cereals containing gluten,Crustaceans,Eggs","High-Protein,Pescatarian",24,
171822,"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",6,"Cereals containing gluten,Soybeans","Low Sodium,Low-Fat,Vegan,Vegetarian",24,
171823,"Sauce, duck, ready-to-serve",6,,"Vegan,Vegetarian",24,
171824,"Sauce, salsa, verde, ready-to-serve",6,,"Vegan,Vegetarian",24,
171825,"Sauce, steak, tomato based",6,,"Vegan,Vegetarian",24,
171826,"Sauce, tartar, ready-to-serve",6,Eggs,Vegetarian,24,
171827,"Sauce, barbecue, SWEET BABY RAY'S, original",6,,"Vegan,Vegetarian",24,
171828,"Sauce, barbecue, BULL'S-EYE, original",6,,"Vegan,Vegetarian",24,
171829,"Sauce, barbecue, KC MASTERPIECE, original",6,"Cereals containing gluten,Soybeans","Vegan,Vegetarian",24,
171830,"Sauce, barbecue, OPEN PIT, original",6,,"Vegan,Vegetarian",24,
171831,Wasabi,6,,"Vegan,Vegetarian",24,
171832,"Dip, bean, original flavor",6,,"High-Protein,Vegan,Vegetarian",24,
171833,"Sauce, horseradish",6,,"Vegan,Vegetarian",24,
171834,"Dip, FRITO'S, bean, original flavor",6,,"High-Protein,Vegan,Vegetarian",24,
171835,"Cookie, vanilla with caramel, coconut, and chocolate coating",18,"Cereals containing gluten,Milk,Nuts,Nuts (coconut),Soybeans",Vegetarian,48,
171836,"Cookie, with peanut butter filling, chocolate-coated",18,"Cereals containing gluten,Milk,Peanuts,Soybeans",Vegetarian,48,
171837,"Cookies, animal, with frosting or icing",18,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
171838,"Crackers, multigrain",18,"Cereals containing gluten,Cereals containing gluten (oats),Cereals containing gluten (rye),Soybeans","Vegan,Vegetarian",24,
171839,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",18,"Cereals containing gluten,Eggs,Milk,Soybeans","Low-Fat,Vegetarian",24,
171840,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",18,"Cereals containing gluten,Eggs,Milk,Soybeans","Low-Fat,Vegetarian",24,
171841,"Cookies, chocolate sandwich, with creme filling, reduced fat",18,"Cereals containing gluten,Milk,Soybeans","Low-Fat,Vegetarian",24,
171842,"Cookies, oatmeal sandwich, with creme filling",18,"Cereals containing gluten,Cereals containing gluten (oats),Milk,Soybeans",Vegetarian,24,
171843,"Cookies, peanut butter, commercially prepared, sugar free",18,"Cereals containing gluten,Eggs,Milk,Peanuts,Soybeans","No Added Sugar,Vegetarian",48,
171844,"Bread, chapati or roti, plain, commercially prepared",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171845,"Bread, naan, plain, commercially prepared, refrigerated",18,"Cereals containing gluten,Eggs,Milk",Vegetarian,24,
171846,"Crackers, standard snack-type, with whole wheat",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171847,"Cookies, coconut macaroon",18,"Eggs,Milk,Nuts,Nuts (coconut)",Vegetarian,48,
171848,"Crackers, sandwich-type, peanut butter filled, reduced fat",18,"Cereals containing gluten,Peanuts,Soybeans","Low-Fat,Vegetarian",48,
171849,"Bread, cinnamon",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171850,"Bread, wheat, sprouted",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171851,"Bread, wheat, sprouted, toasted",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171852,"Bagels, multigrain",18,"Cereals containing gluten,Cereals containing gluten (oats)","Vegan,Vegetarian",24,
171853,"Pancakes, whole wheat, dry mix, incomplete",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171854,"Crackers, toast thins, low sodium",18,Cereals containing gluten,"Low Sodium,Vegan,Vegetarian",24,
171855,"Crackers, whole grain, sandwich-type, with peanut butter filling",18,"Cereals containing gluten,Peanuts,Soybeans",Vegetarian,48,
171856,"Crackers, water biscuits",18,Cereals containing gluten,"Vegan,Vegetarian",24,
171857,"Cookies, gluten-free, chocolate sandwich, with creme filling",18,"Eggs,Soybeans","Gluten-Free,Vegetarian",24,
171858,"Cookies, gluten-free, chocolate wafer",18,"Milk,Soybeans","Gluten-Free,Vegetarian",24,
171859,"Cookies, gluten-free, lemon wafer",18,"Milk,Soybeans","Gluten-Free,Vegetarian",24,
171860,"Cookies, gluten-free, vanilla sandwich, with creme filling",18,"Eggs,Soybeans","Gluten-Free,Vegetarian",24,
171861,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and potato starch",18,Eggs,"Gluten-Free,Vegetarian",24,
171862,"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",18,"Eggs,Soybeans","Gluten-Free,Vegetarian",24,
171863,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and sorghum flour",18,Eggs,"Gluten-Free,Vegetarian",24,
171864,"Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",18,Eggs,"Gluten-Free,Vegetarian",24,
171865,"Cookies, oatmeal, reduced fat",18,"Cereals containing gluten,Cereals containing gluten (oats),Eggs,Milk,Soybeans","Low-Fat,Vegetarian,Vitamin-Rich",24,
171866,"Cookies, chocolate cream covered biscuit sticks",18,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
171867,"Cookies, Marie biscuit",18,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
171868,"Cookies, vanilla sandwich with creme filling, reduced fat",18,"Cereals containing gluten,Milk,Soybeans","Low-Fat,Vegetarian",24,
171869,"Beverages, carbonated, tonic water",14,,"Vegan,Vegetarian",24,
171870,"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",252,
171871,"Beverages, carbonated, root beer",14,,"Vegan,Vegetarian",24,
171872,"Alcoholic Beverage, wine, table, red, Gamay",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
171873,"Beverages, chocolate drink, milk and soy based, ready to drink, fortified",14,"Milk,Soybeans","Vegetarian,Vitamin-Rich",24,
171874,"Beverages, chocolate malt powder, prepared with 1% milk, fortified",14,"Cereals containing gluten,Cereals containing gluten (barley),Milk,Soybeans",Vegetarian,24,
171875,"Beverages, carbonated, limeade, high caffeine",14,,"Vegan,Vegetarian",252,
171876,"Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",14,,"No Added Sugar,Vegan,Vegetarian",252,
171877,"Beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",14,Milk,Vegetarian,24,
171878,"Beverages, Lemonade fruit juice drink light, fortified with vitamin E and C",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
171879,"Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",14,Milk,Vegetarian,24,
171880,"Beverages, coffee, ready to drink, milk based, sweetened",14,Milk,Vegetarian,24,
171881,"Beverages, coffee, brewed, breakfast blend",14,,"Vegan,Vegetarian",24,
171882,"Beverages, Clam and tomato juice, canned",14,Molluscs,"Pescatarian,Vitamin-Rich",24,
171883,"Beverages, tea, green, ready to drink, ginseng and honey, sweetened",14,,Vegetarian,12,
171884,"Beverages, The COCA-COLA company, Minute Maid, Lemonade",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171885,"Beverages, tea, green, ready-to-drink, diet",14,,"No Added Sugar,Vegan,Vegetarian",24,
171886,"Beverages, Cocoa mix, no sugar added, powder",14,Milk,"No Added Sugar,Vegetarian",24,
171887,"Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix",14,"Milk,Soybeans",Vegetarian,24,
171888,"Beverages, tea, black, ready-to-drink, lemon, sweetened",14,,"Vegan,Vegetarian",24,
171889,"Beverages, coffee, brewed, prepared with tap water, decaffeinated",14,,"Vegan,Vegetarian",24,
171890,"Beverages, coffee, brewed, prepared with tap water",14,,"Vegan,Vegetarian",24,
171891,"Beverages, coffee, brewed, espresso, restaurant-prepared",14,,"Vegan,Vegetarian",24,
171892,"Beverages, tea, black, ready-to-drink, lemon, diet",14,,"No Added Sugar,Vegan,Vegetarian",24,
171893,"Beverages, coffee, instant, regular, powder",14,,"Vegan,Vegetarian",24,
171894,"Beverages, coffee, instant, decaffeinated, prepared with water",14,,"Vegan,Vegetarian",24,
171895,"Beverages, OCEAN SPRAY, Cranberry-Apple Juice Drink, bottled",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171896,"Beverages, OCEAN SPRAY, Diet Cranberry Juice",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
171897,"Beverages, coffee, instant, with chicory",14,,"Vegan,Vegetarian",24,
171898,"Beverages, KRAFT, coffee, instant, French Vanilla Cafe",14,,"Vegan,Vegetarian",24,
171899,"Beverages, OCEAN SPRAY, Cran Raspberry Juice Drink",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171900,"Beverages, OCEAN SPRAY, Cran Lemonade",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171901,"Beverages, OCEAN SPRAY, Diet Cran Cherry",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
171902,"Beverages, cranberry-grape juice drink, bottled",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171903,"Cranberry juice cocktail, bottled",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171904,"Cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener",14,,"Mineral-Rich,Vegan,Vegetarian,Vitamin-Rich",24,
171905,"Beverages, Eggnog-flavor mix, powder, prepared with whole milk",14,"Eggs,Milk",Vegetarian,24,
171906,"Alcoholic beverages, beer, higher alcohol",14,"Cereals containing gluten,Cereals containing gluten (barley)","Vegan,Vegetarian",252,
171907,"Beverages, Malt liquor beverage",14,"Cereals containing gluten,Cereals containing gluten (barley)","Vegan,Vegetarian",252,
171908,"Alcoholic beverages, wine, rose",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
171909,"Beverages, OCEAN SPRAY, Cran Pomegranate",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171910,"Beverages, tea, green, brewed, decaffeinated",14,,"Vegan,Vegetarian",24,
171911,"Beverages, tea, green, ready to drink, unsweetened",14,,"No Added Sugar,Vegan,Vegetarian",24,
171912,"Beverages, citrus fruit juice drink, frozen concentrate",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171913,"Beverages, citrus fruit juice drink, frozen concentrate, prepared with water",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171914,"Beverages, fruit punch drink, without added nutrients, canned",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171915,"Beverages, Tropical Punch, ready-to-drink",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171916,"Beverages, grape drink, canned",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171917,"Beverages, tea, green, brewed, regular",14,,"Vegan,Vegetarian",24,
171918,"Beverages, tea, instant, lemon, with added ascorbic acid",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171919,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof",14,Cereals containing gluten,"Vegan,Vegetarian",252,
171920,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof",14,Cereals containing gluten,"Vegan,Vegetarian",252,
171921,"Carbonated beverage, chocolate-flavored soda",14,,"Vegan,Vegetarian",24,
171922,"Beverages, water, bottled, non-carbonated, EVIAN",14,,"Vegan,Vegetarian",24,
171923,"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",14,,"No Added Sugar,Vegan,Vegetarian",24,
171924,"Beverages, WENDY'S, tea, ready-to-drink, unsweetened",14,,"No Added Sugar,Vegan,Vegetarian",24,
171925,"Alcoholic Beverage, wine, table, red, Merlot",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
171926,"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",14,,"No Added Sugar,Vegan,Vegetarian",24,
171927,"Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
171928,"Beverages, V8 SPLASH Juice Drinks, Berry Blend",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171929,"Beverages, V8 SPLASH Juice Drinks, Fruit Medley",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171930,"Beverages, V8 SPLASH Juice Drinks, Guava Passion Fruit",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171931,"Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171932,"Beverages, V8 SPLASH Juice Drinks, Tropical Blend",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171933,"Beverages, V8 V-FUSION Juices, Peach Mango",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171934,"Beverages, V8 V-FUSION Juices, Strawberry Banana",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171935,"Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12",14,,"Vegan,Vegetarian,Vitamin-Rich",252,
171936,"Beverages, Energy drink, AMP, sugar free",14,,"No Added Sugar,Vegan,Vegetarian",252,
171937,"Beverages, Energy drink, ROCKSTAR",14,,"Vegan,Vegetarian",252,
171938,"Beverages, Energy drink, ROCKSTAR, sugar free",14,,"No Added Sugar,Vegan,Vegetarian",252,
171939,"Beverages, Meal supplement drink, canned, peanut flavor",14,"Milk,Peanuts,Soybeans","High-Protein,Vegetarian",48,
171940,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",14,,"Vegan,Vegetarian",24,
171941,"Beverages, Horchata, as served in restaurant",14,"Cereals containing gluten,Milk,Nuts,Nuts (almonds),Sesame seeds",Vegetarian,48,
171942,"Beverages, rice milk, unsweetened",14,,"No Added Sugar,Vegan,Vegetarian",24,
171943,"Beverages, Energy drink, VAULT, citrus flavor",14,,"Vegan,Vegetarian",252,
171944,"Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium",14,,"Mineral-Rich,No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
171945,"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171946,"Beverages, tea, hibiscus, brewed",14,,"Vegan,Vegetarian",24,
171947,"Beverages, fruit juice drink, greater than 3% juice, high vitamin C",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
171948,"Fish, bass, striped, raw",15,Fish,"High-Protein,Pescatarian",24,
171949,"Fish, bluefish, raw",15,Fish,"High-Protein,Pescatarian",24,
171950,"Fish, burbot, raw",15,Fish,"High-Protein,Pescatarian",24,
171951,"Fish, butterfish, raw",15,Fish,"High-Protein,Pescatarian",24,
171952,"Fish, carp, raw",15,Fish,"High-Protein,Pescatarian",24,
171953,"Fish, cisco, raw",15,Fish,"High-Protein,Pescatarian",24,
171954,"Fish, cisco, smoked",15,Fish,"High-Protein,Pescatarian",24,
171955,"Fish, cod, Atlantic, raw",15,Fish,"High-Protein,Pescatarian",24,
171956,"Fish, cod, Atlantic, cooked, dry heat",15,Fish,"High-Protein,Pescatarian",24,
171957,"Fish, croaker, Atlantic, cooked, breaded and fried",15,"Cereals containing gluten,Fish","High-Protein,Pescatarian",24,
171958,"Fish, cusk, raw",15,Fish,"High-Protein,Pescatarian",24,
171959,"Fish, mahimahi, raw",15,Fish,"High-Protein,Pescatarian",24,
171960,"Fish, drum, freshwater, raw",15,Fish,"High-Protein,Pescatarian",24,
171961,"Fish, gefiltefish, commercial, sweet recipe",15,"Cereals containing gluten,Eggs,Fish,Soybeans","High-Protein,Pescatarian",24,
171962,"Fish, grouper, mixed species, raw",15,Fish,"High-Protein,Pescatarian",24,
171963,"Fish, grouper, mixed species, cooked, dry heat",15,Fish,"High-Protein,Pescatarian",24,
171964,"Fish, haddock, raw",15,Fish,"High-Protein,Pescatarian",24,
171965,"Fish, halibut, Greenland, raw",15,Fish,"High-Protein,Pescatarian",24,
171966,"Crustaceans, crab, blue, canned",15,Crustaceans,"High-Protein,Pescatarian",24,
171967,"Crustaceans, crab, blue, crab cakes, home recipe",15,"Cereals containing gluten,Crustaceans,Eggs","High-Protein,Pescatarian",24,
171968,"Crustaceans, crab, dungeness, raw",15,Crustaceans,"High-Protein,Pescatarian",24,
171969,"Crustaceans, crab, queen, raw",15,Crustaceans,"High-Protein,Pescatarian",24,
171970,"Crustaceans, shrimp, mixed species, cooked, breaded and fried",15,"Cereals containing gluten,Crustaceans","High-Protein,Pescatarian",24,
171971,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",15,Crustaceans,"High-Protein,Pescatarian",24,
171972,"Crustaceans, shrimp, mixed species, canned",15,Crustaceans,"High-Protein,Pescatarian",24,
171973,"Crustaceans, shrimp, mixed species, imitation, made from surimi",15,"Crustaceans,Eggs,Fish","High-Protein,Pescatarian",24,
171974,"Mollusks, clam, mixed species, cooked, breaded and fried",15,"Cereals containing gluten,Molluscs","High-Protein,Pescatarian",24,
171975,"Mollusks, clam, mixed species, cooked, moist heat",15,Molluscs,"High-Protein,Pescatarian",24,
171976,"Mollusks, clam, mixed species, canned, drained solids",15,Molluscs,"High-Protein,Pescatarian",24,
171977,"Mollusks, clam, mixed species, canned, liquid",15,Molluscs,"High-Protein,Pescatarian",24,
171978,"Mollusks, oyster, eastern, wild, raw",15,Molluscs,"High-Protein,Pescatarian",24,
171979,"Mollusks, oyster, eastern, cooked, breaded and fried",15,"Cereals containing gluten,Molluscs","High-Protein,Pescatarian",24,
171980,"Mollusks, oyster, eastern, wild, cooked, moist heat",15,Molluscs,"High-Protein,Pescatarian",24,
171981,"Mollusks, oyster, eastern, canned",15,Molluscs,"High-Protein,Pescatarian",24,
